-229.25411740473393,1.4950249592438514*^-7-8.843263228037883*^-8*I
-229.15411740473394,1.477602815700883*^-7-1.1425452087010564*^-7*I
-229.05411740473392,1.4001598226258126*^-7-1.3923710977779067*^-7*I
-228.95411740473392,1.2662544312920548*^-7-1.620089801012271*^-7*I
-228.85411740473393,1.0825446101730105*^-7-1.8131933478812226*^-7*I
-228.75411740473393,8.584187595372836*^-8-1.9610670025637124*^-7*I
-228.65411740473394,6.054798373112947*^-8-2.0555729890291893*^-7*I
-228.55411740473392,3.36907747790831*^-8-2.0914980543829958*^-7*I
-228.45411740473392,6.673504353332089*^-9-2.0668402673221902*^-7*I
-228.35411740473393,-1.9092424394803605*^-8-1.9829192860132554*^-7*I
-228.25411740473393,-4.2265025249567405*^-8-1.8443040338211482*^-7*I
-228.15411740473394,-6.164547782158383*^-8-1.6585617586494388*^-7*I
-228.05411740473392,-7.624400642442942*^-8-1.43584227043201*^-7*I
-227.95411740473392,-8.533426748872278*^-8-1.1883202117861986*^-7*I
-227.85411740473393,-8.849325576550666*^-8-9.295260209474069*^-8*I
-227.75411740473393,-8.562453562272145*^-8-6.736023648316388*^-8*I
-227.65411740473394,-7.696352037952892*^-8-4.345269170813519*^-8*I
-227.55411740473392,-6.306450946669257*^-8-2.2534420600862217*^-8*I
-227.45411740473392,-4.477019599727817*^-8-5.744875876703816*^-9*I
-227.35411740473393,-2.3165451639975982*^-8+6.004849354296849*^-9*I
-227.25411740473393,4.821731305764446*^-10+1.2086816848748183*^-8*I
-227.15411740473394,2.479444171717896*^-8+1.2180643822661887*^-8*I
-227.05411740473392,4.835654144513333*^-8+6.294212574811588*^-9*I
-226.95411740473392,6.979449932283619*^-8-5.23545134031223*^-9*I
-226.85411740473393,8.785069823455668*^-8-2.176073506540935*^-8*I
-226.75411740473393,1.0145299689736169*^-7-4.235906778649047*^-8*I
-226.65411740473394,1.0977365396722964*^-7-6.588366488005567*^-8*I
-226.55411740473392,1.1227481715852516*^-7-9.102659738882006*^-8*I
-226.45411740473392,1.0873807678011642*^-7-1.1639071981357184*^-7*I
-226.35411740473393,9.927645909115544*^-8-1.4056650225616326*^-7*I
-226.25411740473393,8.432820018619748*^-8-1.622095433488849*^-7*I
-226.15411740473394,6.4632642667127*^-8-1.8011450298300253*^-7*I
-226.05411740473392,4.118958009381244*^-8-1.932813906565295*^-7*I
-225.95411740473392,1.5204284102423283*^-8-2.0097056548370443*^-7*I
-225.85411740473393,-1.1978763876728183*^-8-2.0274342444300756*^-7*I
-225.75411740473393,-3.894979344710563*^-8-1.984865421773094*^-7*I
-225.65411740473394,-6.431125509449063*^-8-1.8841793534932045*^-7*I
-225.55411740473392,-8.67544792182084*^-8-1.730747808022932*^-7*I
-225.45411740473392,-1.0512682899475184*^-7-1.5327685421964827*^-7*I
-225.35411740473393,-1.1850082403718982*^-7-1.3009456873466648*^-7*I
-225.25411740473393,-1.2622619893393756*^-7-1.0478833012431607*^-7*I
-225.15411740473394,-1.279640607778484*^-7-7.873558461271804*^-8*I
-225.05411740473392,-1.2370558293501776*^-7-5.3355101033767054*^-8*I
-224.95411740473392,-1.1377255463565256*^-7-3.0028981435647125*^-8*I
-224.85411740473393,-9.87997561754241*^-8-1.0026687306584572*^-8*I
-224.75411740473393,-7.970012858562894*^-8+5.564742199243098*^-9*I
-224.65411740473394,-5.761465244125497*^-8+1.590044403979998*^-8*I
-224.55411740473392,-3.384969103495919*^-8+2.0424172323433367*^-8*I
-224.45411740473392,-9.805242245170307*^-9+1.889887368214142*^-8*I
-224.35411740473393,1.3101956812324352*^-8+1.1419716211276993*^-8*I
-224.25411740473393,3.351624531075252*^-8-1.5911442421512021*^-9*I
-224.15411740473394,5.0217496794618156*^-8-1.9407772738723672*^-8*I
-224.05411740473392,6.218812675904317*^-8-4.1040363042681926*^-8*I
-223.95411740473392,6.866896623130372*^-8-6.528965077077143*^-8*I
-223.85411740473393,6.920092991009802*^-8-9.081284073142896*^-8*I
-223.75411740473393,6.36501994840908*^-8-1.1619742022742256*^-7*I
-223.65411740473394,5.22227020458807*^-8-1.4003679054492865*^-7*I
-223.55411740473392,3.5445115909383755*^-8-1.6101205966074006*^-7*I
-223.45411740473392,1.4130213963199638*^-8-1.7796479598894574*^-7*I
-223.35411740473393,-1.0662105404731616*^-8-1.899579899513565*^-7*I
-223.25411740473393,-3.7683167275577747*^-8-1.9632750948682607*^-7*I
-223.15411740473394,-6.556424646273864*^-8-1.9671855512399295*^-7*I
-223.05411740473392,-9.289189309612133*^-8-1.9110511063411072*^-7*I
-222.95411740473392,-1.1828571678142521*^-7-1.7979132003581713*^-7*I
-222.85411740473393,-1.4047435343632044*^-7-1.6339471525630853*^-7*I
-222.75411740473393,-1.5836543880671543*^-7-1.4281221644623706*^-7*I
-222.65411740473394,-1.7110574212664023*^-7-1.1917077395595291*^-7*I
-222.55411740473392,-1.781281542953312*^-7-9.376536524859679*^-8*I
-222.45411740473392,-1.7918294756926103*^-7-6.798775514162475*^-8*I
-222.35411740473393,-1.7435158838315044*^-7-4.324993551971219*^-8*I
-222.25411740473393,-1.6404234399050604*^-7-2.090645313925165*^-8*I
-222.15411740473394,-1.48967924432664*^-7-2.179895267340102*^-9*I
-222.05411740473392,-1.301063888868225*^-7+1.190637069245723*^-8*I
-221.95411740473392,-1.0864746542247368*^-7+2.0584506195952566*^-8*I
-221.85411740473393,-8.592412520412483*^-8+2.3381596665570373*^-8*I
-221.75411740473393,-6.334125521614163*^-8+2.0145297922590905*^-8*I
-221.65411740473394,-4.230592811709642*^-8+1.1059670456312127*^-8*I
-221.55411740473392,-2.4144183663348198*^-8-3.3687346662233883*^-9*I
-221.45411740473392,-1.0028083904780076*^-8-2.233871173056457*^-8*I
-221.35411740473393,-9.113370956282088*^-10-4.479835178078409*^-8*I
-221.25411740473393,2.5230751988381873*^-9-6.950277551289568*^-8*I
-221.15411740473394,-9.961120710924617*^-11-9.50824740024452*^-8*I
-221.05411740473392,-8.825395544408164*^-9-1.2011850048662575*^-7*I
-220.95411740473392,-2.336903715668476*^-8-1.432203798093635*^-7*I
-220.85411740473393,-4.3129789260630614*^-8-1.6310245274476833*^-7*I
-220.75411740473393,-6.72244764938168*^-8-1.7865445845082863*^-7*I
-220.65411740473394,-9.45360979336259*^-8-1.890024750427886*^-7*I
-220.55411740473392,-1.2377528381509703*^-7-1.9355686830281766*^-7*I
-220.45411740473392,-1.535512275912976*^-7-1.9204461272207345*^-7*I
-220.35411740473393,-1.8244819410708022*^-7-1.8452420814495257*^-7*I
-220.25411740473393,-2.0910339813128495*^-7-1.713823720279534*^-7*I
-220.15411740473394,-2.3228197216198062*^-7-1.5331268914406384*^-7*I
-220.05411740473392,-2.5094490607142013*^-7-1.3128012617347947*^-7*I
-219.95411740473392,-2.643075727118301*^-7-1.0647155889827585*^-7*I
-219.85411740473393,-2.7188305913640275*^-7-8.02155256140867*^-8*I
-219.75411740473393,-2.735074607877298*^-7-5.391664572358704*^-8*I
-219.65411740473394,-2.6934883475698447*^-7-2.8979049008586045*^-8*I
-219.55411740473392,-2.5989796159465425*^-7-6.729094146127084*^-9*I
-219.45411740473392,-2.4594136658740345*^-7+1.1657637595232635*^-8*I
-219.35411740473393,-2.2851808355730455*^-7+2.522106022631513*^-8*I
-219.25411740473393,-2.088625379341862*^-7+3.3269454848907945*^-8*I
-219.15411740473394,-1.8833668889394135*^-7+3.5417588974743785*^-8*I
-219.05411740473392,-1.6835516079876694*^-7+3.160798788301311*^-8*I
-218.95411740473392,-1.5030747956280756*^-7+2.21141887011624*^-8*I
-218.85411740473393,-1.3548168871245945*^-7+7.525798328918556*^-9*I
-218.75411740473393,-1.2499354406725293*^-7-1.1283823409871458*^-8*I
-218.65411740473394,-1.1972517930301247*^-7-3.32054788872897*^-8*I
-218.55411740473392,-1.2027661403185772*^-7-5.695501210610654*^-8*I
-218.45411740473392,-1.269327700641315*^-7-8.114380582664964*^-8*I
-218.35411740473393,-1.396478090113673*^-7-1.0435502106579054*^-7*I
-218.25411740473393,-1.5804824483034624*^-7-1.2522271143706905*^-7*I
-218.15411740473394,-1.814573737716718*^-7-1.4251278961889802*^-7*I
-218.05411740473392,-2.0892631438603116*^-7-1.551752709470716*^-7*I
-217.95411740473392,-2.392870308013119*^-7-1.6240811956206003*^-7*I
-217.85411740473393,-2.712171275781436*^-7-1.6370305453809788*^-7*I
-217.75411740473393,-3.033124911599916*^-7-1.5887341737781407*^-7*I
-217.65411740473394,-3.3416442347591867*^-7-1.4806435949825797*^-7*I
-217.55411740473392,-3.6243702756006657*^-7-1.3174478968893445*^-7*I
-217.45411740473392,-3.8694059119849065*^-7-1.1068152420052205*^-7*I
-217.35411740473393,-4.066969346076842*^-7-8.589706046790486*^-8*I
-217.25411740473393,-4.209931298966123*^-7-5.861329570196109*^-8*I
-217.15411740473394,-4.2942063928291984*^-7-3.0184284212595594*^-8*I
-217.05411740473392,-4.3189772058379187*^-7-2.0217298824340403*^-9*I
-216.95411740473392,-4.286738683222941*^-7+2.448269043301339*^-8*I
-216.85411740473393,-4.203160463154581*^-7+4.803390259252944*^-8*I
-216.75411740473393,-4.076774685574221*^-7+6.750470047837101*^-8*I
-216.65411740473394,-3.9185064455277996*^-7+8.199778337887934*^-8*I
-216.55411740473392,-3.7410727026087673*^-7+9.089515516797346*^-8*I
-216.45411740473392,-3.5582859040637125*^-7+9.389176940376664*^-8*I
-216.35411740473393,-3.384353789265935*^-7+9.100632582507633*^-8*I
-216.25411740473393,-3.233013091220616*^-7+8.259272648258442*^-8*I
-216.15411740473394,-3.116773546283152*^-7+6.931784139233004*^-8*I
-216.05411740473392,-3.046249416957325*^-7+5.212192679204046*^-8*I
-215.95411740473392,-3.029575029602538*^-7+3.216697616161193*^-8*I
-215.85411740473393,-3.071956637497163*^-7+1.0772882055374367*^-8*I
-215.75411740473393,-3.175385243936877*^-7-1.0655081985666394*^-8*I
-215.65411740473394,-3.338526171859758*^-7-3.0703473027152993*^-8*I
-215.55411740473392,-3.5567914505024926*^-7-4.8028339416701905*^-8*I
-215.45411740473392,-3.822591039895352*^-7-6.142906143220635*^-8*I
-215.35411740473393,-4.1257490830580686*^-7-6.991431278488174*^-8*I
-215.25411740473393,-4.4540623039620765*^-7-7.275651698678344*^-8*I
-215.15411740473394,-4.793969855388628*^-7-6.953180504412369*^-8*I
-215.05411740473392,-5.131297794264451*^-7-6.014327794967956*^-8*I
-214.95411740473392,-5.452037259682504*^-7-4.482629520431188*^-8*I
-214.85411740473393,-5.74311357614065*^-7-2.4135498650442613*^-8*I
-214.75411740473393,-5.993104003376998*^-7+1.0857150650556367*^-9*I
-214.65411740473394,-6.192865043638434*^-7+2.975156598339731*^-8*I
-214.55411740473392,-6.336098562049458*^-7+6.058926776756523*^-8*I
-214.45411740473392,-6.419627928649079*^-7+9.221645479019421*^-8*I
-214.35411740473393,-6.443531592259025*^-7+1.2321820421758184*^-7*I
-214.25411740473393,-6.411179421382135*^-7+1.52220877443599*^-7*I
-214.15411740473394,-6.329046109936241*^-7+1.7796762376413548*^-7*I
-214.05411740473392,-6.206353906645863*^-7+1.9938746406637104*^-7*I
-213.95411740473392,-6.054564307724767*^-7+2.156541569122979*^-7*I
-213.85411740473393,-5.88674665517671*^-7+2.262316110693835*^-7*I
-213.75411740473393,-5.716858349692146*^-7+2.3090334810267128*^-7*I
-213.65411740473394,-5.558976245792436*^-7+2.297843954298739*^-7*I
-213.55411740473392,-5.4265214804358*^-7+2.2331495606360596*^-7*I
-213.45411740473392,-5.331520347285433*^-7+2.1223620302220784*^-7*I
-213.35411740473393,-5.283941847347992*^-7+1.9754952902333036*^-7*I
-213.25411740473393,-5.291148331699496*^-7+1.8046149155763257*^-7*I
-213.15411740473394,-5.35748943519672*^-7+1.623174797846913*^-7*I
-213.05411740473392,-5.48406162315952*^-7+1.4452774966922834*^-7*I
-212.95411740473392,-5.66864656907538*^-7+1.284898933034257*^-7*I
-212.85411740473393,-5.905831750775014*^-7+1.155120043793161*^-7*I
-212.75411740473393,-6.187355901684194*^-7+1.0673893490445285*^-7*I
-212.65411740473394,-6.502543936256534*^-7+1.0309198083503289*^-7*I
-212.55411740473392,-6.838790579043781*^-7+1.0522133875281872*^-7*I
-212.45411740473392,-7.182319048401058*^-7+1.1346648495575492*^-7*I
-212.35411740473393,-7.518937519410075*^-7+1.278374225412938*^-7*I
-212.25411740473393,-7.834817686853906*^-7+1.480140732025797*^-7*I
-212.15411740473394,-8.117253345033741*^-7+1.7336381403483018*^-7*I
-212.05411740473392,-8.355357284299021*^-7+2.0297619532932842*^-7*I
-211.95411740473392,-8.540658194966173*^-7+2.3571293087350834*^-7*I
-211.85411740473393,-8.667564766035671*^-7+2.702704127231807*^-7*I
-211.75411740473393,-8.733671466586048*^-7+3.0525131392843176*^-7*I
-211.65411740473394,-8.739889200641279*^-7+3.392413431168685*^-7*I
-211.55411740473392,-8.690393653240509*^-7+3.708869316331404*^-7*I
-211.45411740473392,-8.592394167191384*^-7+3.9896958267101886*^-7*I
-211.35411740473393,-8.455735855665891*^-7+4.2247279532781083*^-7*I
-211.25411740473393,-8.292356823020753*^-7+4.4063788467802283*^-7*I
-211.15411740473394,-8.115630331138423*^-7+4.530056293628757*^-7*I
-211.05411740473392,-7.93962807326803*^-7+4.594414572735458*^-7*I
-210.95411740473392,-7.778374814427279*^-7+4.6014264887252235*^-7*I
-210.85411740473393,-7.645103234348775*^-7+4.556286795740231*^-7*I
-210.75411740473393,-7.551386547686053*^-7+4.4671327715423706*^-7*I
-210.65411740473394,-7.506574213043384*^-7+4.3445785307802776*^-7*I
-210.55411740473392,-7.517281823303932*^-7+4.2011297726319296*^-7*I
-210.45411740473392,-7.587025805541724*^-7+4.050495227898076*^-7*I
-210.35411740473393,-7.716028486159303*^-7+3.9068319738688564*^-7*I
-210.25411740473393,-7.901204237080967*^-7+3.7839661029874157*^-7*I
-210.15411740473394,-8.13632746455811*^-7+3.6946315861933233*^-7*I
-210.05411740473392,-8.412373206027817*^-7+3.649769171616371*^-7*I
-209.95411740473392,-8.718011611959678*^-7+3.6579238590957205*^-7*I
-209.85411740473393,-9.040229130376637*^-7+3.7247740721388665*^-7*I
-209.75411740473393,-9.36504224671855*^-7+3.852818409351587*^-7*I
-209.65411740473394,-9.678264543825018*^-7+4.0412371950404886*^-7*I
-209.55411740473392,-9.966284915741262*^-7+4.2859364397158526*^-7*I
-209.45411740473392,-1.0216814155910743*^-6+4.579771793948968*^-7*I
-209.35411740473393,-1.0419558878816172*^-6+4.912940184517658*^-7*I
-209.25411740473393,-1.0566785728707196*^-6+5.273517604115994*^-7*I
-209.15411740473394,-1.0653757976649666*^-6+5.648119078903328*^-7*I
-209.05411740473392,-1.0679040232346888*^-6+6.02266358511381*^-7*I
-208.95411740473392,-1.0644446193882715*^-6+6.383097301844718*^-7*I
-208.85411740473393,-1.055499342016413*^-6+6.716173309163798*^-7*I
-208.75411740473393,-1.0418638767015114*^-6+7.010182529351702*^-7*I
-208.65411740473394,-1.0245839522895793*^-6+7.2555958529606*^-7*I
-208.55411740473392,-1.0048977092541242*^-6+7.445586429155108*^-7*I
-208.45411740473392,-9.841674909397937*^-7+7.576403409329449*^-7*I
-208.35411740473393,-9.638048072102028*^-7+7.647576598833295*^-7*I
-208.25411740473393,-9.451925953476322*^-7+7.661940766829833*^-7*I
-208.15411740473394,-9.296090516253361*^-7+7.625478277933659*^-7*I
-208.05411740473392,-9.181572206305224*^-7+7.54698869638893*^-7*I
-207.95411740473392,-9.11704212907154*^-7+7.437603525060867*^-7*I
-207.85411740473393,-9.108333922028842*^-7+7.31017275470272*^-7*I
-207.75411740473393,-9.158121606520295*^-7+7.178556945668365*^-7*I
-207.65411740473394,-9.265771127840456*^-7+7.056863757288436*^-7*I
-207.55411740473392,-9.42737374462407*^-7+6.95867089388998*^-7*I
-207.45411740473392,-9.635959432068096*^-7+6.896278183138998*^-7*I
-207.35411740473393,-9.881881665186903*^-7+6.880034702613208*^-7*I
-207.25411740473393,-1.015337775882146*^-6+6.917831471978705*^-7*I
-207.15411740473394,-1.0437134982816182*^-6+7.014560338875393*^-7*I
-207.05411740473392,-1.071904845070953*^-6+7.171858017493501*^-7*I
-206.95411740473392,-1.098501165856175*^-6+7.388035611633121*^-7*I
-206.85411740473393,-1.1221690874468622*^-6+7.658169644674369*^-7*I
-206.75411740473393,-1.1417257047772231*^-6+7.974370898699013*^-7*I
-206.65411740473394,-1.1562035003963424*^-6+8.32621628432062*^-7*I
-206.55411740473392,-1.1649034238178733*^-6+8.701320000758374*^-7*I
-206.45411740473392,-1.1674332128861013*^-6+9.086012588752478*^-7*I
-206.35411740473393,-1.163728850584572*^-6+9.466090547868961*^-7*I
-206.25411740473393,-1.1540579777759004*^-6+9.827595310756076*^-7*I
-206.15411740473394,-1.1390050742717447*^-6+1.015757875310233*^-6*I
-206.05411740473392,-1.1194392228478544*^-6+1.0444813158215904*^-6*I
-205.95411740473392,-1.0964662282600703*^-6+1.0680406608524375*^-6*I
-205.85411740473393,-1.071367723340162*^-6+1.0858289975121346*^-6*I
-205.75411740473393,-1.0455306095914841*^-6+1.097554873490646*^-6*I
-205.65411740473394,-1.020370711027173*^-6+1.1032581374881245*^-6*I
-205.55411740473392,-9.972548400998474*^-7+1.103307679322003*^-6*I
-205.45411740473392,-9.77424993828059*^-7+1.0983895375885517*^-6*I
-205.35411740473393,-9.619282459327774*^-7+1.0894569968029476*^-6*I
-205.25411740473393,-9.515608967188965*^-7+1.0776755394379535*^-6*I
-205.15411740473394,-9.468251885870007*^-7+1.0643641252861378*^-6*I
-205.05411740473392,-9.479016522916763*^-7+1.0509225037140367*^-6*I
-204.95411740473392,-9.546391381121158*^-7+1.0387540848074644*^-6*I
-204.85411740473393,-9.66563079935556*^-7+1.029188609282273*^-6*I
-204.75411740473393,-9.829015379663495*^-7+1.0234088680968716*^-6*I
-204.65411740473394,-1.0026275884570857*^-6+1.0223855000873224*^-6*I
-204.55411740473392,-1.0245157302446373*^-6+1.0268234518833532*^-6*I
-204.45411740473392,-1.0472092073473118*^-6+1.0371230432755966*^-6*I
-204.35411740473393,-1.069294546812941*^-6+1.0533577783206446*^-6*I
-204.25411740473393,-1.089379214373414*^-6+1.0752701219383478*^-6*I
-204.15411740473394,-1.1061681190717464*^-6+1.1022854741663412*^-6*I
-204.05411740473392,-1.1185347613027516*^-6+1.1335435738881626*^-6*I
-203.95411740473392,-1.1255831131641187*^-6+1.1679456057326113*^-6*I
-203.85411740473393,-1.12669682947533*^-6+1.2042144206132079*^-6*I
-203.75411740473393,-1.1215730842679489*^-6+1.2409645595084395*^-6*I
-203.65411740473394,-1.1102353934172738*^-6+1.2767856410418673*^-6*I
-203.55411740473392,-1.0930324475286922*^-6+1.3103132591840335*^-6*I
-203.45411740473392,-1.0706260215353168*^-6+1.340292351847684*^-6*I
-203.35411740473393,-1.0439513338922472*^-6+1.3656562038343206*^-6*I
-203.25411740473393,-1.014165649744615*^-6+1.3855849749212862*^-6*I
-203.15411740473394,-9.825846947221628*^-7+1.3995506163543356*^-6*I
-203.05411740473392,-9.50610357951215*^-7+1.4073457471798334*^-6*I
-202.95411740473392,-9.196536585467896*^-7+1.4090949030442232*^-6*I
-202.85411740473393,-8.910572102160577*^-7+1.4052475391018658*^-6*I
-202.75411740473393,-8.66021446198496*^-7+1.3965531716687998*^-6*I
-202.65411740473394,-8.455386600522719*^-7+1.3840200251196077*^-6*I
-202.55411740473392,-8.303384881541698*^-7+1.3688594572610796*^-6*I
-202.45411740473392,-8.2084783081062*^-7+1.3524192181937262*^-6*I
-202.35411740473393,-8.171674151681901*^-7+1.3361092115097172*^-6*I
-202.25411740473393,-8.190662882943965*^-7+1.3213238388301946*^-6*I
-202.15411740473394,-8.259945431473221*^-7+1.3093651965080238*^-6*I
-202.05411740473392,-8.371135778744242*^-7+1.3013713464711764*^-6*I
-201.95411740473392,-8.513422250441473*^-7+1.2982536042560148*^-6*I
-201.85411740473393,-8.674115130041878*^-7+1.3006506843276073*^-6*I
-201.75411740473393,-8.839301203793837*^-7+1.3088937007987367*^-6*I
-201.65411740473394,-8.994795750719351*^-7+1.3229705814774727*^-6*I
-201.55411740473392,-9.126835601566105*^-7+1.3425383871923363*^-6*I
-201.45411740473392,-9.222831406313886*^-7+1.3669426642637455*^-6*I
-201.35411740473393,-9.272060710667709*^-7+1.3952533382426008*^-6*I
-201.25411740473393,-9.266258406820693*^-7+1.4263157588861678*^-6*I
-201.15411740473394,-9.200072100657828*^-7+1.4588140903609917*^-6*I
-201.05411740473392,-9.071357363234105*^-7+1.4913435620302156*^-6*I
-200.95411740473392,-8.881296636197687*^-7+1.5224876081039836*^-6*I
-200.85411740473393,-8.634335254744433*^-7+1.550895655685148*^-6*I
-200.75411740473393,-8.337938105015377*^-7+1.5753572850985956*^-6*I
-200.65411740473394,-8.002180292809032*^-7+1.5948686858132314*^-6*I
-200.55411740473392,-7.639194325067563*^-7+1.6086877547878361*^-6*I
-200.45411740473392,-7.262504193328729*^-7+1.6163748084100738*^-6*I
-200.35411740473393,-6.886282965418822*^-7+1.6178166700426467*^-6*I
-200.25411740473393,-6.524574696581124*^-7+1.6132328090497102*^-6*I
-200.15411740473394,-6.19052343258623*^-7+1.6031631938351702*^-6*I
-200.05411740473392,-5.895614955657887*^-7+1.5884398339897714*^-6*I
-199.95411740473392,-5.648930225843946*^-7+1.5701425307895917*^-6*I
-199.85411740473393,-5.45694781395571*^-7+1.5495277184224066*^-6*I
-199.75411740473393,-5.323070133822267*^-7+1.5279670623536678*^-6*I
-199.65411740473394,-5.247413793840635*^-7+1.5068731512320553*^-6*I
-199.55411740473392,-5.226804622747673*^-7+1.4876218644141575*^-6*I
-199.45411740473392,-5.254953593870452*^-7+1.4714767574475731*^-6*I
-199.35411740473393,-5.32280397709691*^-7+1.4595196221412813*^-6*I
-199.25411740473393,-5.419030635139576*^-7+1.4525910384287738*^-6*I
-199.15411740473394,-5.530664017130214*^-7+1.4512441859650836*^-6*I
-199.05411740473392,-5.643804547806474*^-7+1.4557144544964062*^-6*I
-198.95411740473392,-5.744388141349105*^-7+1.4659065235592203*^-6*I
-198.85411740473393,-5.818960758592986*^-7+1.4813996217550605*^-6*I
-198.75411740473393,-5.855419429163613*^-7+1.5014706764926501*^-6*I
-198.65411740473394,-5.843679003588744*^-7+1.5251340816243627*^-6*I
-198.55411740473392,-5.776227983123984*^-7+1.5511958968977478*^-6*I
-198.45411740473392,-5.648542872626945*^-7+1.5783194998082563*^-6*I
-198.35411740473393,-5.459338278919069*^-7+1.605099080882179*^-6*I
-198.25411740473393,-5.210622037609189*^-7+1.6301364259285647*^-6*I
-198.15411740473394,-4.90743301913955*^-7+1.6521110479060101*^-6*I
-198.05411740473392,-4.557888123565484*^-7+1.6698605002197425*^-6*I
-197.95411740473392,-4.172645669439069*^-7+1.6824453810608148*^-6*I
-197.85411740473393,-3.7642645583555633*^-7+1.6891998705937703*^-6*I
-197.75411740473393,-3.346515019749443*^-7+1.6897684651186521*^-6*I
-197.65411740473394,-2.9336227673884913*^-7+1.6841256527468262*^-6*I
-197.55411740473392,-2.539488117308057*^-7+1.6725774489919207*^-6*I
-197.45411740473392,-2.1769229932787403*^-7+1.6557447078627962*^-6*I
-197.35411740473393,-1.8569477626289905*^-7+1.63452912586958*^-6*I
-197.25411740473393,-1.5881865562963435*^-7+1.6100638077477477*^-6*I
-197.15411740473394,-1.3763943131361795*^-7+1.5836511113668739*^-6*I
-197.05411740473392,-1.224141547509572*^-7+1.5566911885717852*^-6*I
-196.95411740473392,-1.1306741688735033*^-7+1.5306051501600342*^-6*I
-196.85411740473393,-1.091956059286885*^-7+1.5067570787184149*^-6*I
-196.75411740473393,-1.1008920682846475*^-7+1.486379176374706*^-6*I
-196.65411740473394,-1.1477191667957282*^-7+1.4705041621925522*^-6*I
-196.55411740473392,-1.2205442578724954*^-7+1.4599086354130159*^-6*I
-196.45411740473392,-1.3059968055598573*^-7+1.4550700395025179*^-6*I
-196.35411740473393,-1.389882650846017*^-7+1.4561184620021843*^-6*I
-196.25411740473393,-1.4581525606704765*^-7+1.4628600155401073*^-6*I
-196.15411740473394,-1.4976415379965672*^-7+1.4747921680940535*^-6*I
-196.05411740473392,-1.4967250778672434*^-7+1.4911199131094355*^-6*I
-195.95411740473392,-1.445957832404009*^-7+1.5107996776320198*^-6*I
-195.85411740473393,-1.3385924846631822*^-7+1.5325968944632092*^-6*I
-195.75411740473393,-1.1709503081760166*^-7+1.5551540735202842*^-6*I
-195.65411740473394,-9.426230420388246*^-8+1.577065630429727*^-6*I
-195.55411740473392,-6.564949841878859*^-8+1.5969553589270714*^-6*I
-195.45411740473392,-3.185840883899372*^-8+1.6135522883031324*^-6*I
-195.35411740473393,6.228919996577057*^-9+1.6257607559136627*^-6*I
-195.25411740473393,4.7498716472002356*^-8+1.6327208427730188*^-6*I
-195.15411740473394,9.066674232399454*^-8+1.633855850008888*^-6*I
-195.05411740473392,1.3434892384607706*^-7+1.628904206334305*^-6*I
-194.95411740473392,1.7713747117918362*^-7+1.6179340525409577*^-6*I
-194.85411740473393,2.176783013112088*^-7+1.6013397012849645*^-6*I
