-271.7 5.6699559211420004E-6 14.338298366171905 7.246664642951633E-5 2.0028410985160848E-4
-269.57734375 7.490864825268898E-6 14.244554371560913 1.0447752170318728E-4 2.214014950200006E-4
-267.4546875 8.215224616326176E-6 14.114551473362278 1.385466720240335E-4 2.157187385932431E-4
-265.33203125 8.256109232856816E-6 13.94708683545529 1.7299399220832974E-4 1.9007879866954374E-4
-263.20937499999997 8.130240821639645E-6 13.75295047708118 2.0483460215097287E-4 1.5196245455646E-4
-261.08671875 8.174895450358079E-6 13.556368287655364 2.312028653524708E-4 1.0932665352006185E-4
-258.9640625 8.368772221474505E-6 13.37865363628461 2.4979878359944875E-4 6.751926980247711E-5
-256.84140625 8.490531472915094E-6 13.222012138601892 2.591383735887871E-4 2.7924529867883557E-5
-254.71875 8.367596043470337E-6 13.071096839964731 2.5849924507481876E-4 -1.1270040587712152E-5
-252.59609375 8.010788802346039E-6 12.904503110319373 2.4759753198280113E-4 -5.281602151890697E-5
-250.4734375 7.591966493637727E-6 12.706101056837312 2.2617526018586868E-4 -9.791750352236558E-5
-248.35078124999998 7.3097053047249936E-6 12.473012701545334 1.9373653372424667E-4 -1.447441825998603E-4
-246.22812499999998 7.240733064427798E-6 12.214610506385483 1.4960616406068424E-4 -1.8854939363340938E-4
-244.10546875 7.3119449794878E-6 11.939982255071843 9.332283996728839E-5 -2.231445495726128E-4
-241.9828125 7.450130496843613E-6 11.647286944300644 2.5203845781758875E-5 -2.428436258416529E-4
-239.86015625 7.786585330670566E-6 11.329180526730251 -5.317603601483229E-5 -2.4386991249723122E-4
-237.73749999999998 8.714499362274397E-6 10.990346443260105 -1.388101120464154E-4 -2.2462455094429082E-4
-235.61484374999998 1.0738918848667511E-5 10.655611215084624 -2.2745704784101948E-4 -1.8489198008961815E-4
-233.4921875 1.4271663872100902E-5 10.350793469531508 -3.1409561277625185E-4 -1.2462375811696724E-4
-231.36953125 1.95764651845208E-5 10.082219766445167 -3.9341096933432783E-4 -4.311024462122703E-5
-229.246875 2.6922944893503854E-5 9.841400871983963 -4.601047801501419E-4 6.0936270135315254E-5
-227.12421874999998 3.68125530744456E-5 9.618522262148472 -5.089562051487288E-4 1.8841354482428973E-4
-225.00156249999998 5.005923441479515E-5 9.40872239017275 -5.347328091557089E-4 3.385013846449646E-4
-222.87890625 6.760844265152005E-5 9.211212781226333 -5.3215920774711E-4 5.07680615079516E-4
-220.75625 9.020055813208952E-5 9.025941586442752 -4.961331524549965E-4 6.895967892749325E-4
-218.63359375 1.1815164745485778E-4 8.851518608437939 -4.2224295565992893E-4 8.758073487974793E-4
-216.51093749999998 1.514566828534419E-4 8.685348211237347 -3.0746369790852265E-4 0.0010570081570127248
-214.38828124999998 1.901361255332923E-4 8.524843055004842 -1.5079313380914332E-4 0.0012241464814862248
-212.265625 2.345021670755604E-4 8.36839581924921 4.6401917661513704E-5 0.0013689745601535
-210.14296875 2.8506737718472574E-4 8.215509983005138 2.804272903054427E-4 0.0014839729375626875
-208.0203125 3.4213124343036644E-4 8.066213740196723 5.456126844387589E-4 0.0015619501103874378
-205.89765624999998 4.053755352402605E-4 7.920316857262905 8.347696853141477E-4 0.0015957933815323952
-203.77499999999998 4.73810891320676E-4 7.777059281494146 0.0011395506756275147 0.0015787242759479623
-201.65234375 5.461309868259147E-4 7.635306501198123 0.0014506174388135042 0.0015050866898733428
-199.5296875 6.211882965165296E-4 7.494037142403925 0.001757689662500661 0.0013713625082551638
-197.40703125 6.982041624421276E-4 7.352731454584459 0.0020496541248311317 0.0011769569130473585
-195.28437499999998 7.765708191933826E-4 7.211406619184009 0.002314908251008308 9.244017302834889E-4
-193.16171875 8.554930058697385E-4 7.070312988159493 0.0025419897826685378 6.189189403989956E-4
-191.0390625 9.338950826539452E-4 6.929533678897231 0.002720378214743756 2.675960317838166E-4
-188.91640625 0.001010801571686764 6.788772689115848 0.0028412406825581403 -1.2142099515420482E-4
-186.79375 0.0010859654777677114 6.64745747953762 0.002897902174462264 -5.393873532039578E-4
-184.67109374999998 0.0011602582357939887 6.505057980099778 0.0028859450265592956 -9.769908189049218E-4
-182.5484375 0.0012354853494439997 6.361394758080912 0.0028030153091229376 -0.0014241435006377887
-180.42578125 0.0013137312144618617 6.216742095656265 0.0026485364462362215 -0.001869860138781622
