-78,6.776633035395281*^-10+8.97562555461956*^-9*I,5.819349828844137*^-10+9.006416511710512*^-9*I,5.394158624048043*^-10+9.079189846796453*^-9*I,4.791628289928457*^-10+9.12663467384866*^-9*I,4.1095028490245466*^-10+9.15141106568343*^-9*I,3.3861296057410303*^-10+9.215343287188784*^-9*I,2.9119910511512744*^-10+9.258975135642388*^-9*I,2.2652435779220836*^-10+9.299865247888443*^-9*I,1.788874832443365*^-10+9.337778696015472*^-9*I,1.1534905853850397*^-10+9.421309588487115*^-9*I,2.9244352510484614*^-11+9.40957989848086*^-9*I,-5.674981075772434*^-11+9.446623364193172*^-9*I,-1.0422466827013672*^-10+9.470788238190536*^-9*I,-1.709882763588916*^-10+9.497754995700973*^-9*I,-2.3774228523757205*^-10+9.522128448623136*^-9*I,-2.9608621155333107*^-10+9.563936398334508*^-9*I,-3.7113506819293667*^-10+9.562521413285888*^-9*I,-4.88714488602025*^-10+9.542116861350899*^-9*I,-5.394710969052184*^-10+9.575592818294497*^-9*I,-5.256417507816529*^-10+9.613748293393734*^-9*I,-6.41856903309726*^-10+9.609612254054675*^-9*I,-7.092433707428471*^-10+9.614344707098341*^-9*I,-7.758767750196908*^-10+9.616070583908999*^-9*I,-8.41981441824112*^-10+9.614568857520901*^-9*I,-9.072077953293416*^-10+9.609887960556765*^-9*I,-9.717694746153702*^-10+9.602270837843287*^-9*I,-1.0352902746483925*^-9+9.591515274523257*^-9*I,-1.101820509569758*^-9+9.56200849779828*^-9*I,-1.1427920069130505*^-9+9.555253345693867*^-9*I,-1.2194812378569907*^-9+9.539910943963507*^-9*I,-1.295556934563149*^-9+9.52555803039714*^-9*I,-1.3227916344252407*^-9+9.46721872807364*^-9*I,-1.3971230098992074*^-9+9.457954194284665*^-9*I,-1.4559042820162725*^-9+9.465324648968993*^-9*I,-1.510994745239374*^-9+9.388214516522726*^-9*I,-1.5658630079452622*^-9+9.348840170387804*^-9*I,-1.609442182424233*^-9+9.276305800118325*^-9*I,-1.6831549990517275*^-9+9.283869598009107*^-9*I,-1.721163807313983*^-9+9.21225395404709*^-9*I
-77,1.235619853098635*^-9+9.156679268472325*^-9*I,1.1623606227902402*^-9+9.254393454367195*^-9*I,1.1301819885511254*^-9+9.297248507736889*^-9*I,1.0731950912650812*^-9+9.356101816168829*^-9*I,9.93755976524416*^-10+9.420159509530254*^-9*I,9.54639442511896*^-10+9.488082023159332*^-9*I,8.948972324547829*^-10+9.526484243840866*^-9*I,8.334670556913295*^-10+9.580316825257613*^-9*I,7.699028904867784*^-10+9.61458868402907*^-9*I,7.540514139458397*^-10+9.661682411268497*^-9*I,6.416153571369493*^-10+9.729922150593101*^-9*I,5.806484609170569*^-10+9.796838080648617*^-9*I,5.081180576873125*^-10+9.820296139540054*^-9*I,4.402590798458216*^-10+9.862422886625573*^-9*I,3.717487518324499*^-10+9.902393370561646*^-9*I,3.2378700693721106*^-10+9.930309514157255*^-9*I,2.3287214991145167*^-10+9.975103109099766*^-9*I,1.2616986038512742*^-10+1.0059851902732352*^-8*I,7.606889178451432*^-11+1.0073673809512182*^-8*I,3.439074410807279*^-11+1.0017229708467542*^-8*I,-4.809526407321585*^-11+1.0091463349332464*^-8*I,-1.1867045502375086*^-10+1.0113417645165062*^-8*I,-1.8961433984935038*^-10+1.013202131363465*^-8*I,-2.6103287561105524*^-10+1.0147621248220137*^-8*I,-3.326951148214741*^-10+1.0159968217156455*^-8*I,-4.040791082229084*^-10+1.0169365684798567*^-8*I,-4.751169416916027*^-10+1.017553837325413*^-8*I,-5.621114895996819*^-10+1.018237985691969*^-8*I,-6.207777264206476*^-10+1.0161815501035391*^-8*I,-6.847487857034511*^-10+1.0175041592246082*^-8*I,-7.435324279798956*^-10+1.018700932156609*^-8*I,-8.446697313810347*^-10+1.0143417287636103*^-8*I,-8.884677860278917*^-10+1.0147305026129929*^-8*I,-9.021411615710864*^-10+1.0133612010164028*^-8*I,-1.019324406268985*^-9+1.0111634450169572*^-8*I,-1.0836038446424734*^-9+1.008798879765988*^-8*I,-1.179232938280121*^-9+1.0050209873495265*^-8*I,-1.1864795312655417*^-9+1.0043149078725837*^-8*I,-1.2716604325132317*^-9+9.995474149312508*^-9*I
-76,1.7994806658449758*^-9+9.331304019746376*^-9*I,1.790086337785832*^-9+9.419191508744503*^-9*I,1.723910071741648*^-9+9.462465254261467*^-9*I,1.673071037651506*^-9+9.529459685497638*^-9*I,1.627092780468071*^-9+9.61861272915563*^-9*I,1.58433100077948*^-9+9.662831930073592*^-9*I,1.5118096599784913*^-9+9.727972354152476*^-9*I,1.4549926402231468*^-9+9.79259853756426*^-9*I,1.3781487660007604*^-9+9.856810934990335*^-9*I,1.31504429619591*^-9+9.870277771694842*^-9*I,1.2752297000741314*^-9+9.980074396868289*^-9*I,1.2342337406919011*^-9+1.0033082067353879*^-8*I,1.1492767308141894*^-9+1.0097260660268584*^-8*I,1.0843558709942208*^-9+1.0152824988912142*^-8*I,1.0180099349264398*^-9+1.0206511992137769*^-8*I,9.399488729184474*^-10+1.023759455384181*^-8*I,8.81005912413715*^-10+1.0308819478151912*^-8*I,8.640948643316413*^-10+1.0395707479016764*^-8*I,7.76427265678962*^-10+1.0420909997387197*^-8*I,6.171761369417752*^-10+1.0435454315603018*^-8*I,5.964303298942183*^-10+1.04908076536238*^-8*I,5.237019881489951*^-10+1.0530201436581623*^-8*I,4.504058485711337*^-10+1.0566808738104786*^-8*I,3.770308130842196*^-10+1.0600652932404758*^-8*I,3.0341866568559885*^-10+1.063142384408616*^-8*I,2.2982545432698728*^-10+1.0658889609215749*^-8*I,1.5568153261607017*^-10+1.0683130823302516*^-8*I,8.524759752463033*^-11+1.0721858440815058*^-8*I,-1.1897269584722006*^-11+1.072687495546778*^-8*I,-7.018578844797198*^-11+1.0736799398150877*^-8*I,-1.266405348505813*^-10+1.0737400158872109*^-8*I,-2.3713422366120517*^-10+1.0781434889094332*^-8*I,-2.956696812211753*^-10+1.076371622846381*^-8*I,-3.7725659717780756*^-10+1.0710598113389535*^-8*I,-4.433764370020841*^-10+1.0764942175015056*^-8*I,-5.163407787984826*^-10+1.0760499795962534*^-8*I,-5.994083788069484*^-10+1.078661122194253*^-8*I,-6.446608477950525*^-10+1.0715690990291122*^-8*I,-7.29677316096515*^-10+1.072483170947167*^-8*I
-75,2.4003227351157413*^-9+9.47212741486504*^-9*I,2.383285173191211*^-9+9.50417563212029*^-9*I,2.3189827474218148*^-9+9.59440713238926*^-9*I,2.2772652065722912*^-9+9.667386582668176*^-9*I,2.2566937364475017*^-9+9.732803426094348*^-9*I,2.188214910452093*^-9+9.795860058924795*^-9*I,2.1399929330953394*^-9+9.88564106832804*^-9*I,2.089911190137874*^-9+9.957897835257622*^-9*I,2.038981517711018*^-9+1.0048877113681129*^-8*I,1.935193528633106*^-9+1.012400304322432*^-8*I,1.9292262865679794*^-9+1.01722351777392*^-8*I,1.865344991069435*^-9+1.0221261761654863*^-8*I,1.8136227007483489*^-9+1.031124461440411*^-8*I,1.7531331904177627*^-9+1.0379406933592975*^-8*I,1.6911471288988358*^-9+1.0446504500525662*^-8*I,1.6068976368489799*^-9+1.0522179968313266*^-8*I,1.56345775423996*^-9+1.0577130915418375*^-8*I,1.5370596864692008*^-9+1.0584767043410831*^-8*I,1.4473659444024184*^-9+1.066358156346457*^-8*I,1.3489427105252022*^-9+1.0813676443398072*^-8*I,1.2917076338054637*^-9+1.081663395736641*^-8*I,1.2199572533699174*^-9+1.0871736461261941*^-8*I,1.146933990241454*^-9+1.0924949662811664*^-8*I,1.0730262009076301*^-9+1.097570417090002*^-8*I,9.98242471794808*^-10+1.1024003904411286*^-8*I,9.225851972250776*^-10+1.1069365881748982*^-8*I,8.463306229527543*^-10+1.1112130760773788*^-8*I,7.87529064029326*^-10+1.1147061344874783*^-8*I,6.980233251244677*^-10+1.1208357979675661*^-8*I,6.153568800765027*^-10+1.1223973718946334*^-8*I,5.259782943475785*^-10+1.1236638055314364*^-8*I,4.84035725479755*^-10+1.130046800850923*^-8*I,3.818888803069179*^-10+1.130795721494889*^-8*I,2.5412176654307674*^-10+1.1337102591563296*^-8*I,2.2262385332551276*^-10+1.1347487029240193*^-8*I,1.4273020307820897*^-10+1.136229891951194*^-8*I,9.852877138912139*^-11+1.1384830528397729*^-8*I,-4.3562858724284965*^-11+1.1365596634074525*^-8*I,-9.505980870162884*^-11+1.138459862680446*^-8*I
-74,2.977201443234168*^-9+9.550050510730492*^-9*I,2.907837482730207*^-9+9.602773198318192*^-9*I,2.8966784791944037*^-9+9.700278918052734*^-9*I,2.864650682810118*^-9+9.774256312663896*^-9*I,2.8224588250461466*^-9+9.826439482339116*^-9*I,2.7767410078125745*^-9+9.924076448145395*^-9*I,2.7563944059568572*^-9+1.0001179501716005*^-8*I,2.7161990046148252*^-9+1.007881763353901*^-8*I,2.693067329575862*^-9+1.0155267660451211*^-8*I,2.652701476650033*^-9+1.0284423418493582*^-8*I,2.5827638908888126*^-9+1.0312403790173886*^-8*I,2.512420939033054*^-9+1.0396124962773482*^-8*I,2.482614860553027*^-9+1.0466734985763441*^-8*I,2.429594103698508*^-9+1.054346838844067*^-8*I,2.3748730538225483*^-9+1.0619842905111483*^-8*I,2.3283902350236234*^-9+1.0718160609767323*^-8*I,2.2604783254070435*^-9+1.0770841838212729*^-8*I,2.1430548342109608*^-9+1.0805610734261147*^-8*I,2.1003330178375933*^-9+1.0901508458309554*^-8*I,2.1296652598458517*^-9+1.1003978650312265*^-8*I,2.0094662038387584*^-9+1.1063197292585205*^-8*I,1.942764150460871*^-9+1.1133107297087577*^-8*I,1.8747480889672695*^-9+1.1201066467408292*^-8*I,1.8050245393050103*^-9+1.1266691570960622*^-8*I,1.7336684346518281*^-9+1.1330129806188447*^-8*I,1.660456415815974*^-9+1.139148407589166*^-8*I,1.5859632502589654*^-9+1.1450825225810713*^-8*I,1.5053238228738494*^-9+1.1489868165598071*^-8*I,1.4526336746352443*^-9+1.1557068309970358*^-8*I,1.3559781344567537*^-9+1.161604491916267*^-8*I,1.2579294242503112*^-9+1.1677506008227175*^-8*I,1.2164643438890218*^-9+1.1688095612626759*^-8*I,1.1175954654864094*^-9+1.1758047099432897*^-8*I,1.0354412704995079*^-9+1.1850437014285337*^-8*I,9.55886526843168*^-10+1.1838641599274085*^-8*I,8.746369098463995*^-10+1.1873759061669475*^-8*I,8.046773629815398*^-10+1.1868509017243022*^-8*I,6.949249572971934*^-10+1.196054354956927*^-8*I,6.263173368377393*^-10+1.1956902460688257*^-8*I
-73,3.473058571856487*^-9+9.640428224897627*^-9*I,3.438862640552639*^-9+9.749495536698736*^-9*I,3.4443651153488196*^-9+9.800243681845624*^-9*I,3.4233718594139636*^-9+9.872728175389242*^-9*I,3.377094516744329*^-9+9.95498548439119*^-9*I,3.3734516821175966*^-9+1.0041447810796461*^-8*I,3.3453299175030297*^-9+1.010035396553177*^-8*I,3.3155152447545713*^-9+1.0178500121525957*^-8*I,3.281892517097836*^-9+1.0238534676979415*^-8*I,3.2997993691431534*^-9+1.0312923181857037*^-8*I,3.213484711313567*^-9+1.0417347968631045*^-8*I,3.1819482903273776*^-9+1.0520993109500831*^-8*I,3.1349048431942196*^-9+1.0580755207265925*^-8*I,3.0923354202166175*^-9+1.0663336292923768*^-8*I,3.0475281261062055*^-9+1.0745927444605002*^-8*I,3.0232723841993126*^-9+1.0817135732751663*^-8*I,2.9506495681500344*^-9+1.0910693670086046*^-8*I,2.8595068121870885*^-9+1.1051735152511533*^-8*I,2.8272743536719574*^-9+1.1115090162170486*^-8*I,2.8010188290836794*^-9+1.1102462159358407*^-8*I,2.730945671661655*^-9+1.123975345353457*^-8*I,2.6713700464528064*^-9+1.1320870121452844*^-8*I,2.609839232850004*^-9+1.1400984543157823*^-8*I,2.546205846532685*^-9+1.1480111370285707*^-8*I,2.4807797112345017*^-9+1.1557883871422683*^-8*I,2.4137784867181138*^-9+1.1634340412901635*^-8*I,2.3452474672252516*^-9+1.1708866077934416*^-8*I,2.2562116371310228*^-9+1.1786101756070537*^-8*I,2.197086745058243*^-9+1.1832597762205944*^-8*I,2.1296119871401757*^-9+1.1919928305469612*^-8*I,2.0656571432647613*^-9+1.2007368948252625*^-8*I,1.9493891462601975*^-9+1.2032752549115845*^-8*I,1.8975749211804294*^-9+1.2114350308657624*^-8*I,1.879667433127625*^-9+1.2175906805625876*^-8*I,1.7368515904418167*^-9+1.2233249188470606*^-8*I,1.65486343746054*^-9+1.2288271619301548*^-8*I,1.533742780898174*^-9+1.2327812808369284*^-8*I,1.516517981802142*^-9+1.2404900110031544*^-8*I,1.4044138004469733*^-9+1.2434489223918198*^-8*I
-72,3.950535688860568*^-9+9.795449151611447*^-9*I,3.986642972367618*^-9+9.876433396037826*^-9*I,3.9598654435164505*^-9+9.916770391885055*^-9*I,3.951052062405618*^-9+9.983052227771247*^-9*I,3.948574531549875*^-9+1.0074880144429893*^-8*I,3.946321867792377*^-9+1.0121363502674705*^-8*I,3.9135135526773594*^-9+1.0194601258950892*^-8*I,3.896438780165768*^-9+1.0269073818746566*^-8*I,3.85705098203514*^-9+1.034777733252266*^-8*I,3.827979909619834*^-9+1.0374273872225631*^-8*I,3.828124547520195*^-9+1.0505313321941412*^-8*I,3.823217941386542*^-9+1.0578786159234461*^-8*I,3.771068013818438*^-9+1.066906233087158*^-8*I,3.739314310192426*^-9+1.0752246044759901*^-8*I,3.7053378589202997*^-9+1.0836200954985792*^-8*I,3.6572936404794715*^-9+1.0899217045537815*^-8*I,3.630723443315201*^-9+1.1007939893269965*^-8*I,3.6497718919170207*^-9+1.1135221790715159*^-8*I,3.587903894328751*^-9+1.1201130556372002*^-8*I,3.4455240461005254*^-9+1.1260337320792945*^-8*I,3.455153972835312*^-9+1.1361836796457705*^-8*I,3.4051345914014563*^-9+1.1450371679552793*^-8*I,3.352498025380966*^-9+1.1538683150169771*^-8*I,3.2976815999520804*^-9+1.1626718381843783*^-8*I,3.240770216006291*^-9+1.1714282470686708*^-8*I,3.181946540194713*^-9+1.1801156178171717*^-8*I,3.120902125646617*^-9+1.1887225250205444*^-8*I,3.063026614809994*^-9+1.1992452898430348*^-8*I,2.972445585704826*^-9+1.2062843677588656*^-8*I,2.9248752131051156*^-9+1.2140368150801032*^-8*I,2.877342963320666*^-9+1.2209421965910784*^-8*I,2.767365348182903*^-9+1.2331045616281905*^-8*I,2.713406567336062*^-9+1.2383010067951298*^-8*I,2.6299896432983905*^-9+1.2397117909636083*^-8*I,2.563486075957043*^-9+1.253441328384397*^-8*I,2.4852636858119534*^-9+1.2606828865504597*^-8*I,2.3927297003160212*^-9+1.2716805819791942*^-8*I,2.3410426880410227*^-9+1.2715409377378567*^-8*I,2.240847083600368*^-9+1.2809999785267588*^-8*I
-71,4.427352585906055*^-9+9.977395117133148*^-9*I,4.456186916582202*^-9+9.985022593897499*^-9*I,4.439896557865748*^-9+1.0059670230833233*^-8*I,4.445124933870047*^-9+1.0117155217921643*^-8*I,4.471050470783836*^-9+1.016900718529391*^-8*I,4.445607780881127*^-9+1.0223939799772252*^-8*I,4.443309467084064*^-9+1.0307888038771214*^-8*I,4.437658595362947*^-9+1.0375742436520625*^-8*I,4.43256355418313*^-9+1.0465606166030625*^-8*I,4.370456663756851*^-9+1.0545000828201879*^-8*I,4.40966240216405*^-9+1.0592031409754532*^-8*I,4.387544725134068*^-9+1.064636264849724*^-8*I,4.379704131801614*^-9+1.0746664173081227*^-8*I,4.360407050213694*^-9+1.0827790090381807*^-8*I,4.337967910179121*^-9+1.0911086500119341*^-8*I,4.2911749744530145*^-9+1.1007647141221873*^-8*I,4.286529803419842*^-9+1.1082738933430146*^-8*I,4.297474984564785*^-9+1.1109221972404254*^-8*I,4.2432696017938175*^-9+1.121846256926378*^-8*I,4.181946868807104*^-9+1.140796334839804*^-8*I,4.158072057189881*^-9+1.1440044827245314*^-8*I,4.120050247820524*^-9+1.1532306089694231*^-8*I,4.07964850118125*^-9+1.1625840667297394*^-8*I,4.036713930250948*^-9+1.1719938462933566*^-8*I,3.9912077949857734*^-9+1.1814127650072664*^-8*I,3.942975271625426*^-9+1.1908043961986523*^-8*I,3.892023500769241*^-9+1.2001926131377093*^-8*I,3.858394257955768*^-9+1.2089703771659794*^-8*I,3.7893896023445915*^-9+1.2210348252569723*^-8*I,3.724879916494099*^-9+1.2283358316198994*^-8*I,3.6513254958031117*^-9+1.2356041165289872*^-8*I,3.6306171042866136*^-9+1.2488370357476423*^-8*I,3.5393331670868885*^-9+1.2561440012332777*^-8*I,3.4177668787608*^-9+1.2661622447334512*^-8*I,3.403983228518103*^-9+1.274279905225461*^-8*I,3.3332865708781767*^-9+1.2831687516118579*^-8*I,3.3013092910381725*^-9+1.2930916018227247*^-8*I,3.154911111097436*^-9+1.298610584697674*^-8*I,3.109569372362657*^-9+1.3085177057226222*^-8*I
-70,4.844690928208307*^-9+1.0189378090455657*^-8*I,4.824734686212937*^-9+1.021021308307592*^-8*I,4.86846638958981*^-9+1.027421127788545*^-8*I,4.887899337929895*^-9+1.0317030049290404*^-8*I,4.895047085969613*^-9+1.0339929656205612*^-8*I,4.901522161371449*^-9+1.0413126323864013*^-8*I,4.9323340080073065*^-9+1.046473596755092*^-8*I,4.942020201410415*^-9+1.0521757028628547*^-8*I,4.9689587194590035*^-9+1.0579090658605413*^-8*I,4.980976333612079*^-9+1.069685771012806*^-8*I,4.9533570546322415*^-9+1.0713483490798746*^-8*I,4.92944229691995*^-9+1.0790848965222821*^-8*I,4.947127414409951*^-9+1.0853744210556297*^-8*I,4.941177036180005*^-9+1.0927129727374933*^-8*I,4.933191557689967*^-9+1.1003051714523516*^-8*I,4.9352287417197055*^-9+1.1103890257300708*^-8*I,4.911294704653116*^-9+1.1161243653666095*^-8*I,4.833123059914263*^-9+1.1205366969487006*^-8*I,4.836737761590687*^-9+1.1313779403987057*^-8*I,4.916585523283274*^-9+1.1428761261040027*^-8*I,4.83328413947168*^-9+1.150894826257963*^-8*I,4.807153440099654*^-9+1.1600999307052865*^-8*I,4.778950732961366*^-9+1.1694229671960214*^-8*I,4.748260305549624*^-9+1.1788510939340287*^-8*I,4.715171182089035*^-9+1.1883603954079308*^-8*I,4.679617899870263*^-9+1.197998008411738*^-8*I,4.641704395992788*^-9+1.2077551380950752*^-8*I,4.595401988446972*^-9+1.2156545517624959*^-8*I,4.579356937297086*^-9+1.2268652533801919*^-8*I,4.513363189391317*^-9+1.2376133716934118*^-8*I,4.444099549552374*^-9+1.2489581523851335*^-8*I,4.433674895337199*^-9+1.2547867326683513*^-8*I,4.360050824480277*^-9+1.2677030181654068*^-8*I,4.30422041836098*^-9+1.2835173338082963*^-8*I,4.244829680254099*^-9+1.287837725544604*^-8*I,4.18395817888489*^-9+1.2978505606625142*^-8*I,4.133422991584169*^-9+1.3036224443971327*^-8*I,4.0383518153694*^-9+1.3207594645376698*^-8*I,3.986521099267187*^-9+1.3273422538638339*^-8*I
-69,5.143947930937481*^-9+1.0501870147709498*^-8*I,5.175199343212904*^-9+1.0561902196136247*^-8*I,5.240450592908635*^-9+1.0559904725142078*^-8*I,5.278685755218258*^-9+1.0585869351402447*^-8*I,5.290681797368965*^-9+1.0626897205927593*^-8*I,5.345001391406043*^-9+1.0671389479543701*^-8*I,5.369953158977114*^-9+1.0691757450353067*^-8*I,5.39452492807954*^-9+1.0733910427126445*^-8*I,5.412829604954771*^-9+1.0759058866456917*^-8*I,5.4861616315334225*^-9+1.0797081642670157*^-8*I,5.452906170346225*^-9+1.0877663252719432*^-8*I,5.476136990956906*^-9+1.0954975920353168*^-8*I,5.479214909250141*^-9+1.09913583991296*^-8*I,5.4881994651372406*^-9+1.1053943088345203*^-8*I,5.494103114507804*^-9+1.112085059762586*^-8*I,5.519538170520387*^-9+1.1177262693521147*^-8*I,5.49614029562987*^-9+1.1262750933412516*^-8*I,5.456226307136344*^-9+1.1402033015741898*^-8*I,5.473567020255698*^-9+1.145791534880355*^-8*I,5.492253770681823*^-9+1.1436189118496435*^-8*I,5.474472741745413*^-9+1.1578396155258236*^-8*I,5.463900296963357*^-9+1.1663867792072321*^-8*I,5.4504085311186045*^-9+1.1751720137078601*^-8*I,5.433766641992789*^-9+1.1842733165402148*^-8*I,5.413637005579975*^-9+1.1936107651874572*^-8*I,5.390969518553629*^-9+1.2031370881540872*^-8*I,5.365796692225715*^-9+1.2128086480785894*^-8*I,5.318119557708596*^-9+1.2232088878489096*^-8*I,5.300834666663541*^-9+1.2304906022919219*^-8*I,5.275949654057247*^-9+1.2425644908451249*^-8*I,5.254781085080342*^-9+1.255000682020504*^-8*I,5.17341498685402*^-9+1.2612885168341811*^-8*I,5.163386277247718*^-9+1.273768878196266*^-8*I,5.187800272825465*^-9+1.2841797535212718*^-8*I,5.075606392615197*^-9+1.2951869830497349*^-8*I,5.027377824383043*^-9+1.3059073777611038*^-8*I,4.933491053937723*^-9+1.3153531669220002*^-8*I,4.953443632779204*^-9+1.329042110578568*^-8*I,4.864811404485323*^-9+1.3380152302136643*^-8*I
-68,5.358794996667922*^-9+1.0998631061024475*^-8*I,5.4727264970134405*^-9+1.1003008881274701*^-8*I,5.514299378701336*^-9+1.0975548693439867*^-8*I,5.575081139749527*^-9+1.0975694743970422*^-8*I,5.642603869067917*^-9+1.1003492226239341*^-8*I,5.704826489194457*^-9+1.0988273987627072*^-8*I,5.735630573268532*^-9+1.10063668202642*^-8*I,5.781723146377486*^-9+1.1026687922703049*^-8*I,5.803481404122987*^-9+1.1056602023111504*^-8*I,5.829796616029059*^-9+1.103401977012904*^-8*I,5.8940247998012485*^-9+1.1120665106348216*^-8*I,5.946032614167304*^-9+1.1150385948690175*^-8*I,5.950198039831981*^-9+1.1203344333029175*^-8*I,5.97417410965139*^-9+1.1248952232764445*^-8*I,5.996146022240737*^-9+1.1297796786703569*^-8*I,6.000895551551792*^-9+1.132858375886088*^-8*I,6.031676574707212*^-9+1.140782245594041*^-8*I,6.111082789105243*^-9+1.1506178516036414*^-8*I,6.100646764614002*^-9+1.1550255869303686*^-8*I,6.004960451695972*^-9+1.1597521380219427*^-8*I,6.070335533353395*^-9+1.1680385833995712*^-8*I,6.072582329514854*^-9+1.1756788723823142*^-8*I,6.072098843319447*^-9+1.1835753010331997*^-8*I,6.069819568185872*^-9+1.1917211552861882*^-8*I,6.065222943582844*^-9+1.2001505667329701*^-8*I,6.058525481569907*^-9+1.2087871895979362*^-8*I,6.0492622853389195*^-9+1.2177163498145545*^-8*I,6.04373110757349*^-9+1.229001835991293*^-8*I,6.000545864268686*^-9+1.2372351515117208*^-8*I,6.0022602226469784*^-9+1.246335359131186*^-8*I,6.002927932553455*^-9+1.2548906564697697*^-8*I,5.9387975403845335*^-9+1.2697578000673613*^-8*I,5.930957145322799*^-9+1.2772129381025905*^-8*I,5.890168193004602*^-9+1.2811448366084034*^-8*I,5.8712806722541275*^-9+1.2985502962760125*^-8*I,5.837369920048951*^-9+1.3094396020128221*^-8*I,5.7886051998991035*^-9+1.3248459808200961*^-8*I,5.779035915155123*^-9+1.328369036021019*^-8*I,5.71899705521859*^-9+1.342919206545404*^-8*I
-67,5.480572446587759*^-9+1.1680434246223672*^-8*I,5.602751814252529*^-9+1.1582629383217134*^-8*I,5.680751499171769*^-9+1.1563422242505622*^-8*I,5.774595588220343*^-9+1.1528935245085138*^-8*I,5.884635743043131*^-9+1.149050958237414*^-8*I,5.938623306377877*^-9+1.1464352435685881*^-8*I,6.01573410497417*^-9+1.1470372466071628*^-8*I,6.0839348370509375*^-9+1.1462908787000458*^-8*I,6.1526981009266485*^-9+1.1481345478466012*^-8*I,6.15934194474823*^-9+1.1497449747262876*^-8*I,6.266013279280962*^-9+1.1473310740259538*^-8*I,6.307633454235981*^-9+1.1465827745636734*^-8*I,6.367587826330596*^-9+1.150744621737567*^-8*I,6.41189863984188*^-9+1.1533478122032177*^-8*I,6.452077266038272*^-9+1.1564720151180629*^-8*I,6.46647162170081*^-9+1.1616259104120343*^-8*I,6.520376159936261*^-9+1.1643260954443181*^-8*I,6.585934012707199*^-9+1.1620878369820598*^-8*I,6.590836567910187*^-9+1.169146088232444*^-8*I,6.595116501487512*^-9+1.1848400858048814*^-8*I,6.624414573026963*^-9+1.1841857700810363*^-8*I,6.643830778628493*^-9+1.1901355034409884*^-8*I,6.660458330752382*^-9+1.1966123128379037*^-8*I,6.67408414945363*^-9+1.2034990327691004*^-8*I,6.6844503344839985*^-9+1.2108846074949226*^-8*I,6.690809894978612*^-9+1.2185856183051046*^-8*I,6.6946608225048796*^-9+1.2265701376226665*^-8*I,6.7164665097558924*^-9+1.234070628520843*^-8*I,6.7037042696883255*^-9+1.2455262654975597*^-8*I,6.69277656106621*^-9+1.2522797746541576*^-8*I,6.672253256919459*^-9+1.2592927871995004*^-8*I,6.711548731419703*^-9+1.2727012655713484*^-8*I,6.671430264554797*^-9+1.280628630721308*^-8*I,6.598758808713363*^-9+1.2920258793854212*^-8*I,6.640904174284409*^-9+1.3012439527616019*^-8*I,6.620927601184623*^-9+1.311951381083338*^-8*I,6.642371142753348*^-9+1.3239853511356549*^-8*I,6.5385901628112616*^-9+1.3321922676167248*^-8*I,6.54488671860521*^-9+1.3450637513142745*^-8*I
-66,5.391070273804619*^-9+1.2627997368454155*^-8*I,5.497345702931372*^-9+1.250150382062305*^-8*I,5.667716708972337*^-9+1.2421052472012332*^-8*I,5.803652752824312*^-9+1.2329862712447614*^-8*I,5.918003667105777*^-9+1.222787605792758*^-8*I,6.032996692164729*^-9+1.2184537316274189*^-8*I,6.164591730744247*^-9+1.2122887094440735*^-8*I,6.269452355927561*^-9+1.2075051581535271*^-8*I,6.3879070166543395*^-9+1.2030663153772914*^-8*I,6.493075642839998*^-9+1.2054521483854013*^-8*I,6.542662980103082*^-9+1.1983073593123423*^-8*I,6.5988607488134064*^-9+1.1978766033855066*^-8*I,6.692117479763288*^-9+1.1957532394559675*^-8*I,6.7602494329108265*^-9+1.1953432798755462*^-8*I,6.824065040488911*^-9+1.1954726988419304*^-8*I,6.899493065086985*^-9+1.1984052477913648*^-8*I,6.94140500979768*^-9+1.1975032847181426*^-8*I,6.9250335018564984*^-9+1.1960105918997981*^-8*I,6.997271472305646*^-9+1.2007260047593924*^-8*I,7.147704831623837*^-9+1.2056879186382668*^-8*I,7.124444126459219*^-9+1.2090262814695896*^-8*I,7.159406832005321*^-9+1.2132836909843912*^-8*I,7.192141798288038*^-9+1.2179005922886956*^-8*I,7.221691916113429*^-9+1.2228409096682826*^-8*I,7.249228850473287*^-9+1.2281368513895694*^-8*I,7.273505244453244*^-9+1.2338991981572924*^-8*I,7.295430648505806*^-9+1.2400635580425993*^-8*I,7.3067199222413785*^-9+1.2447413822867357*^-8*I,7.352074802173091*^-9+1.2530010749658827*^-8*I,7.3441888124122455*^-9+1.261628006195564*^-8*I,7.332181220011681*^-9+1.2712653320093567*^-8*I,7.378254683560967*^-9+1.2749421802919585*^-8*I,7.363400850406772*^-9+1.2867925889239174*^-8*I,7.371602632039082*^-9+1.3018860238189363*^-8*I,7.364835257052273*^-9+1.3052382320339972*^-8*I,7.362294696229843*^-9+1.3149016083283735*^-8*I,7.368103511584875*^-9+1.3204201413745398*^-8*I,7.332857089344968*^-9+1.3386559270453307*^-8*I,7.3368641322659*^-9+1.3459049195234754*^-8*I
