4.865399205422554e11
3.344612019869869e11
2.3192745378606058e11
1.9119842290519577e11
2.0916384471341315e11
2.876655859493056e11
4.2795679314620245e11
6.02968909057075e11
7.660152567799244e11
8.769231938621791e11
9.101323037703068e11
8.582381760459441e11
7.331263007167561e11
5.636485195392289e11
3.8999078451986755e11
2.5404516302808243e11
1.823260100864972e11
1.7713899394429364e11
2.3751261089722186e11
3.6722263584391846e11
5.455556397588506e11
7.266935954036395e11
8.66762480499417e11
9.339200769797589e11
9.132653695898564e11
8.094956939643586e11
6.459238117157333e11
4.598091901125673e11
2.9463382513614105e11
1.878440692052478e11
1.542252675990193e11
1.9243663038282498e11
3.0606407203064136e11
4.809589482738502e11
6.741757550508497e11
8.396883611933668e11
9.403064365535881e11
9.538775489783964e11
8.774898305874833e11
7.280370125277784e11
5.3873534686559576e11
3.5223437878472595e11
2.1108121813606778e11
1.4364838185460303e11
1.552900437669176e11
2.478517841022599e11
4.125248158561982e11
6.109572412623986e11
7.967389964892358e11
9.285663418079023e11
9.776099672676862e11
9.332163525017915e11
8.051203220481635e11
6.213982835267588e11
4.225181294181459e11
2.526851821825735e11
1.4900566841560806e11
1.2908513185141415e11
1.9599953590354663e11
3.439588694671101e11
5.402473515026286e11
7.399072451642983e11
8.990092551926333e11
9.829530473621842e11
9.73540217771458e11
8.728397836476716e11
7.027548192341079e11
5.003284929080726e11
3.097529984096474e11
1.7257135614217166e11
1.1718354563898663e11
1.5395740611540106e11
2.7919354168616327e11
4.658119182310292e11
6.720571262880663e11
8.530022318352909e11
9.694565861409314e11
9.962177536749929e11
9.274996482658718e11
7.781928870305875e11
5.806511451258549e11
3.776775417620844e11
2.1318832309100348e11
1.225224704423413e11
1.2535172982978186e11
2.223369341590764e11
3.918196551199301e11
5.967643414314911e11
7.928749291714132e11
9.377426931856605e11
1.0000153829635718e12
9.662061552708882e11
8.436242197455747e11
6.587924100490228e11
4.516984927771818e11
2.6715748711840408e11
1.4530259429296985e11
1.135168713544399e11
1.7775614267269797e11
3.2276362242562225e11
5.18177464134438e11
